date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260116,CE,25700,2026-01-16 13:55:00.384000+05:30,2026-01-16 14:00:43.512000+05:30,112.55,112.25,65,19.5,64.55,-45.05,MidExit,2026-01
20260116,CE,25700,2026-01-16 14:05:00.494000+05:30,2026-01-16 14:10:40.904000+05:30,107.8,107.3,65,32.5,63.81,-31.31,MidExit,2026-01
20260116,CE,25700,2026-01-16 14:55:00.208000+05:30,2026-01-16 15:00:20.965000+05:30,113.2,117.3,65,-266.5,64.77,-331.27,MidExit,2026-01
20260116,CE,25700,2026-01-16 15:05:00.177000+05:30,2026-01-16 15:10:00.138000+05:30,112.0,109.65,65,152.75,64.4,88.35,MidExit,2026-01
20260116,PE,25700,2026-01-16 09:50:01.006000+05:30,2026-01-16 09:59:42.464000+05:30,74.25,74.2,65,3.25,58.65,-55.4,MidExit,2026-01
20260116,PE,25700,2026-01-16 10:05:00.356000+05:30,2026-01-16 10:31:21.814000+05:30,63.75,44.35,65,1261.0,56.46,1204.54,MidExit,2026-01
20260116,PE,25700,2026-01-16 14:25:00.875000+05:30,2026-01-16 14:30:20.242000+05:30,94.3,95.25,65,-61.75,61.77,-123.52,MidExit,2026-01
20260116,PE,25700,2026-01-16 14:35:00.658000+05:30,2026-01-16 14:45:52.997000+05:30,92.35,87.2,65,334.75,61.29,273.46,MidExit,2026-01
20260119,CE,25550,2026-01-19 09:55:00.878000+05:30,2026-01-19 10:09:02.533000+05:30,79.4,72.4,65,455.0,59.24,395.76,MidExit,2026-01
20260119,CE,25550,2026-01-19 10:30:00.017000+05:30,2026-01-19 10:41:59.706000+05:30,62.8,64.7,65,-123.5,56.94,-180.44,MidExit,2026-01
20260119,CE,25550,2026-01-19 11:20:01.098000+05:30,2026-01-19 11:25:01.261000+05:30,64.65,67.1,65,-159.25,57.24,-216.49,MidExit,2026-01
20260119,CE,25550,2026-01-19 12:05:00.591000+05:30,2026-01-19 12:10:22.913000+05:30,63.1,62.85,65,16.25,56.92,-40.67,MidExit,2026-01
20260119,CE,25550,2026-01-19 12:40:01.027000+05:30,2026-01-19 12:45:00.308000+05:30,59.3,63.2,65,-253.5,56.46,-309.96,MidExit,2026-01
20260119,PE,25550,2026-01-19 10:25:00.538000+05:30,2026-01-19 10:30:00.016000+05:30,83.95,105.6,65,-1407.25,60.78,-1468.03,MidExit,2026-01
20260119,PE,25550,2026-01-19 11:00:00.651000+05:30,2026-01-19 11:08:40.453000+05:30,80.1,76.9,65,208.0,59.46,148.54,MidExit,2026-01
20260119,PE,25550,2026-01-19 11:40:00.836000+05:30,2026-01-19 11:45:23.520000+05:30,78.0,78.5,65,-32.5,59.24,-91.74,MidExit,2026-01
20260119,PE,25550,2026-01-19 12:20:00.216000+05:30,2026-01-19 12:25:01.240000+05:30,70.75,82.6,65,-770.25,58.46,-828.71,MidExit,2026-01
20260119,PE,25550,2026-01-19 12:55:00.077000+05:30,2026-01-19 13:00:03.254000+05:30,73.9,72.3,65,104.0,58.55,45.45,MidExit,2026-01
20260119,PE,25550,2026-01-19 13:35:00.587000+05:30,2026-01-19 13:40:47.739000+05:30,69.0,69.0,65,0.0,57.84,-57.84,MidExit,2026-01
20260119,PE,25550,2026-01-19 13:50:01.199000+05:30,2026-01-19 13:55:00.695000+05:30,50.95,48.0,65,191.75,54.97,136.78,MidExit,2026-01
20260120,PE,25550,2026-01-20 10:10:00.963000+05:30,2026-01-20 10:15:01.220000+05:30,94.8,101.6,65,-442.0,62.02,-504.02,MidExit,2026-01
20260120,PE,25550,2026-01-20 10:20:00.051000+05:30,2026-01-20 10:25:00.137000+05:30,88.5,92.95,65,-289.25,60.98,-350.23,MidExit,2026-01
20260120,PE,25550,2026-01-20 10:40:00.805000+05:30,2026-01-20 10:45:00.683000+05:30,77.6,87.6,65,-650.0,59.46,-709.46,MidExit,2026-01
