date,opt_type,direction,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20251121,CE,SHORT,26200,2025-11-21 12:13:00.837000+05:30,2025-11-21 13:15:01.191000+05:30,76.65,77.5,75,-63.75,60.87,-124.62,Flip,2025-11
20251121,CE,LONG,26200,2025-11-21 13:15:01.191000+05:30,2025-11-21 14:10:00.220000+05:30,77.5,83.4,75,442.5,61.84,380.66,Flip,2025-11
20251121,CE,SHORT,26200,2025-11-21 14:10:00.220000+05:30,2025-11-21 14:48:00.605000+05:30,83.4,68.5,75,1117.5,61.53,1055.97,Flip,2025-11
20251121,CE,LONG,26200,2025-11-21 14:48:00.605000+05:30,2025-11-21 15:25:58.782000+05:30,68.5,52.75,75,-1181.25,57.12,-1238.37,EOD,2025-11
20251121,PE,LONG,26200,2025-11-21 11:29:00.709000+05:30,2025-11-21 13:15:01.200000+05:30,148.65,130.25,75,-1380.0,71.0,-1451.0,Flip,2025-11
20251121,PE,SHORT,26200,2025-11-21 13:15:01.200000+05:30,2025-11-21 14:10:00.229000+05:30,130.25,118.45,75,885.0,69.97,815.03,Flip,2025-11
20251121,PE,LONG,26200,2025-11-21 14:10:00.229000+05:30,2025-11-21 14:45:00.525000+05:30,118.45,136.15,75,1327.5,70.82,1256.68,Flip,2025-11
20251121,PE,SHORT,26200,2025-11-21 14:45:00.525000+05:30,2025-11-21 15:25:58.792000+05:30,136.15,172.85,75,-2752.5,72.66,-2825.16,EOD,2025-11
20251124,PE,LONG,26750,2025-11-24 10:02:00.580000+05:30,2025-11-24 10:56:01.289000+05:30,631.85,615.9,75,-1196.25,157.32,-1353.57,Flip,2025-11
20251124,PE,SHORT,26750,2025-11-24 10:56:01.289000+05:30,2025-11-24 11:31:01.135000+05:30,615.9,605.85,75,753.75,156.44,597.31,Flip,2025-11
20251124,PE,LONG,26750,2025-11-24 11:31:01.135000+05:30,2025-11-24 11:51:00.325000+05:30,605.85,631.25,75,1905.0,158.65,1746.35,Flip,2025-11
20251124,PE,SHORT,26750,2025-11-24 11:51:00.325000+05:30,2025-11-24 12:37:01.413000+05:30,631.25,645.55,75,-1072.5,159.99,-1232.49,Flip,2025-11
20251124,PE,LONG,26750,2025-11-24 12:37:01.413000+05:30,2025-11-24 12:55:00.323000+05:30,645.55,654.25,75,652.5,163.3,489.2,Flip,2025-11
20251124,PE,SHORT,26750,2025-11-24 12:55:00.323000+05:30,2025-11-24 14:46:00.208000+05:30,654.25,701.0,75,-3506.25,165.18,-3671.43,Flip,2025-11
20251124,PE,LONG,26750,2025-11-24 14:46:00.208000+05:30,2025-11-24 14:54:00.845000+05:30,701.0,708.75,75,581.25,173.03,408.22,Flip,2025-11
20251124,PE,SHORT,26750,2025-11-24 14:54:00.845000+05:30,2025-11-24 15:25:59.838000+05:30,708.75,769.35,75,-4545.0,175.35,-4720.35,EOD,2025-11
20251125,CE,LONG,25950,2025-11-25 10:55:00.465000+05:30,2025-11-25 11:57:00.915000+05:30,59.35,58.3,75,-78.75,57.61,-136.36,Flip,2025-11
20251125,CE,SHORT,25950,2025-11-25 11:57:00.915000+05:30,2025-11-25 14:28:00.770000+05:30,58.3,32.15,75,1961.25,56.69,1904.56,Flip,2025-11
20251126,CE,LONG,25850,2025-11-26 13:30:00.813000+05:30,2025-11-26 14:04:01.156000+05:30,387.55,422.45,75,2617.5,121.18,2496.32,Flip,2025-11
20251126,CE,SHORT,25850,2025-11-26 14:04:01.156000+05:30,2025-11-26 14:36:00.337000+05:30,422.45,391.5,75,2321.25,121.31,2199.94,Flip,2025-11
20251126,CE,LONG,25850,2025-11-26 14:36:00.337000+05:30,2025-11-26 15:25:59.979000+05:30,391.5,408.6,75,1282.5,119.32,1163.18,EOD,2025-11
20251127,CE,LONG,26200,2025-11-27 11:22:00.119000+05:30,2025-11-27 12:46:01.195000+05:30,173.1,159.3,75,-1035.0,76.01,-1111.01,Flip,2025-11
20251127,CE,SHORT,26200,2025-11-27 12:46:01.195000+05:30,2025-11-27 13:12:00.596000+05:30,159.3,122.55,75,2756.25,74.3,2681.95,Flip,2025-11
20251127,CE,LONG,26200,2025-11-27 13:12:00.596000+05:30,2025-11-27 14:25:00.210000+05:30,122.55,125.45,75,217.5,69.42,148.08,Flip,2025-11
20251127,CE,SHORT,26200,2025-11-27 14:25:00.210000+05:30,2025-11-27 15:25:59.166000+05:30,125.45,133.15,75,-577.5,69.78,-647.28,EOD,2025-11
20251127,PE,LONG,26200,2025-11-27 10:51:00.276000+05:30,2025-11-27 11:33:00.258000+05:30,64.45,79.25,75,1110.0,60.8,1049.2,Flip,2025-11
20251127,PE,SHORT,26200,2025-11-27 11:33:00.258000+05:30,2025-11-27 14:25:00.200000+05:30,79.25,98.2,75,-1421.25,61.94,-1483.19,Flip,2025-11
20251127,PE,LONG,26200,2025-11-27 14:25:00.200000+05:30,2025-11-27 15:25:59.059000+05:30,98.2,84.3,75,-1042.5,62.67,-1105.17,EOD,2025-11
20251128,CE,LONG,26200,2025-11-28 12:05:01.119000+05:30,2025-11-28 15:25:59.333000+05:30,127.3,112.9,75,-1080.0,67.77,-1147.77,EOD,2025-11
20251128,PE,LONG,26200,2025-11-28 13:32:01.228000+05:30,2025-11-28 13:53:01.363000+05:30,64.35,84.8,75,1533.75,61.6,1472.15,Flip,2025-11
20251128,PE,SHORT,26200,2025-11-28 13:53:01.363000+05:30,2025-11-28 15:22:01.147000+05:30,84.8,66.0,75,1410.0,61.65,1348.35,Flip,2025-11
20251128,PE,LONG,26200,2025-11-28 15:22:01.147000+05:30,2025-11-28 15:25:59.324000+05:30,66.0,66.1,75,7.5,58.96,-51.46,EOD,2025-11
20251201,CE,LONG,26200,2025-12-01 10:39:00.095000+05:30,2025-12-01 14:02:00.333000+05:30,125.05,74.75,75,-3772.5,62.2,-3834.7,Flip,2025-12
20251201,CE,SHORT,26200,2025-12-01 14:02:00.333000+05:30,2025-12-01 14:45:01.180000+05:30,74.75,55.1,75,1473.75,59.83,1413.92,Flip,2025-12
20251201,CE,LONG,26200,2025-12-01 14:45:01.180000+05:30,2025-12-01 15:25:59.976000+05:30,55.1,55.15,75,3.75,57.01,-53.26,EOD,2025-12
20251201,PE,LONG,26200,2025-12-01 13:44:00.826000+05:30,2025-12-01 14:45:01.170000+05:30,63.3,76.55,75,993.75,60.37,933.38,Flip,2025-12
20251201,PE,SHORT,26200,2025-12-01 14:45:01.170000+05:30,2025-12-01 15:25:59.994000+05:30,76.55,66.45,75,757.5,60.48,697.02,EOD,2025-12
20251202,PE,LONG,26200,2025-12-02 10:51:00.397000+05:30,2025-12-02 11:42:00.578000+05:30,109.05,138.45,75,2205.0,70.84,2134.16,Flip,2025-12
20251202,PE,SHORT,26200,2025-12-02 11:42:00.578000+05:30,2025-12-02 12:36:00.160000+05:30,138.45,109.45,75,2175.0,70.85,2104.15,Flip,2025-12
20251202,PE,LONG,26200,2025-12-02 12:36:00.160000+05:30,2025-12-02 12:55:00.990000+05:30,109.45,152.2,75,3206.25,72.83,3133.42,Flip,2025-12
20251202,PE,SHORT,26200,2025-12-02 12:55:00.990000+05:30,2025-12-02 15:25:58.865000+05:30,152.2,167.0,75,-1110.0,74.78,-1184.78,EOD,2025-12
20251203,CE,LONG,26050,2025-12-03 10:06:00.849000+05:30,2025-12-03 11:40:00.904000+05:30,89.75,99.2,75,708.75,64.53,644.22,Flip,2025-12
20251203,CE,SHORT,26050,2025-12-03 11:40:00.904000+05:30,2025-12-03 12:42:00.196000+05:30,99.2,90.1,75,682.5,64.54,617.96,Flip,2025-12
20251203,CE,LONG,26050,2025-12-03 12:42:00.196000+05:30,2025-12-03 14:13:00.549000+05:30,90.1,95.15,75,378.75,63.96,314.79,Flip,2025-12
20251203,CE,SHORT,26050,2025-12-03 14:13:00.549000+05:30,2025-12-03 15:25:58.906000+05:30,95.15,111.85,75,-1252.5,64.69,-1317.19,EOD,2025-12
20251203,PE,LONG,26050,2025-12-03 11:39:00.027000+05:30,2025-12-03 12:43:00.297000+05:30,169.5,177.05,75,566.25,78.44,487.81,Flip,2025-12
20251203,PE,SHORT,26050,2025-12-03 12:43:00.297000+05:30,2025-12-03 14:13:00.558000+05:30,177.05,157.6,75,1458.75,78.04,1380.71,Flip,2025-12
20251203,PE,LONG,26050,2025-12-03 14:13:00.558000+05:30,2025-12-03 15:25:58.915000+05:30,157.6,134.25,75,-1751.25,71.87,-1823.12,EOD,2025-12
20251204,CE,LONG,26000,2025-12-04 11:24:00.763000+05:30,2025-12-04 14:11:00.147000+05:30,159.6,124.8,75,-2610.0,70.58,-2680.58,Flip,2025-12
20251204,CE,SHORT,26000,2025-12-04 14:11:00.147000+05:30,2025-12-04 15:25:59.867000+05:30,124.8,141.3,75,-1237.5,69.96,-1307.46,EOD,2025-12
20251204,PE,LONG,26000,2025-12-04 10:30:00.139000+05:30,2025-12-04 11:30:01.566000+05:30,66.75,73.15,75,480.0,60.0,420.0,Flip,2025-12
20251204,PE,SHORT,26000,2025-12-04 11:30:01.566000+05:30,2025-12-04 14:30:01.790000+05:30,73.15,85.3,75,-911.25,60.63,-971.88,Flip,2025-12
20251204,PE,LONG,26000,2025-12-04 14:30:01.790000+05:30,2025-12-04 15:25:59.857000+05:30,85.3,70.7,75,-1095.0,60.27,-1155.27,EOD,2025-12
20251205,CE,LONG,26000,2025-12-05 10:30:01.052000+05:30,2025-12-05 11:12:00.611000+05:30,135.2,198.8,75,4770.0,80.42,4689.58,Flip,2025-12
20251205,CE,SHORT,26000,2025-12-05 11:12:00.611000+05:30,2025-12-05 13:58:01.016000+05:30,198.8,221.35,75,-1691.25,83.33,-1774.58,Flip,2025-12
20251205,CE,LONG,26000,2025-12-05 13:58:01.016000+05:30,2025-12-05 15:25:59.607000+05:30,221.35,223.95,75,195.0,86.96,108.04,EOD,2025-12
20251205,PE,SHORT,26000,2025-12-05 10:30:01.042000+05:30,2025-12-05 11:03:01.370000+05:30,59.3,33.25,75,1953.75,56.87,1896.88,Flip,2025-12
20251209,PE,LONG,25850,2025-12-09 10:17:00.600000+05:30,2025-12-09 11:04:00+05:30,70.1,57.15,75,-971.25,57.81,-1029.06,EOD,2025-12
20251210,CE,LONG,25850,2025-12-10 10:48:00.075000+05:30,2025-12-10 13:20:00.337000+05:30,170.9,128.55,75,-3176.25,71.5,-3247.75,Flip,2025-12
20251210,CE,SHORT,25850,2025-12-10 13:20:00.337000+05:30,2025-12-10 13:59:00.280000+05:30,128.55,114.75,75,1035.0,69.6,965.4,Flip,2025-12
20251210,CE,LONG,25850,2025-12-10 13:59:00.280000+05:30,2025-12-10 15:25:58.585000+05:30,114.75,103.5,75,-843.75,65.99,-909.74,EOD,2025-12
20251210,PE,LONG,25850,2025-12-10 13:20:00.337000+05:30,2025-12-10 13:57:00.991000+05:30,121.55,138.1,75,1241.25,71.21,1170.04,Flip,2025-12
20251210,PE,SHORT,25850,2025-12-10 13:57:00.991000+05:30,2025-12-10 15:25:58.586000+05:30,138.1,156.7,75,-1395.0,72.4,-1467.4,EOD,2025-12
20251211,CE,LONG,25750,2025-12-11 11:04:00.738000+05:30,2025-12-11 12:02:00.302000+05:30,158.3,201.75,75,3258.75,81.62,3177.13,Flip,2025-12
20251211,CE,SHORT,25750,2025-12-11 12:02:00.302000+05:30,2025-12-11 13:10:00.923000+05:30,201.75,191.85,75,742.5,82.76,659.74,Flip,2025-12
20251211,CE,LONG,25750,2025-12-11 13:10:00.923000+05:30,2025-12-11 14:30:01.422000+05:30,191.85,232.5,75,3048.75,87.19,2961.56,Flip,2025-12
20251211,CE,SHORT,25750,2025-12-11 14:30:01.422000+05:30,2025-12-11 14:51:00.943000+05:30,232.5,189.55,75,3221.25,87.11,3134.14,Flip,2025-12
20251211,CE,LONG,25750,2025-12-11 14:51:00.943000+05:30,2025-12-11 15:25:58.903000+05:30,189.55,215.4,75,1938.75,84.65,1854.1,EOD,2025-12
20251211,PE,LONG,25750,2025-12-11 10:16:00.385000+05:30,2025-12-11 11:05:00.635000+05:30,69.85,89.55,75,1477.5,62.47,1415.03,Flip,2025-12
20251211,PE,SHORT,25750,2025-12-11 11:05:00.635000+05:30,2025-12-11 12:02:00.302000+05:30,89.55,55.75,75,2535.0,61.99,2473.01,Flip,2025-12
20251211,PE,LONG,25750,2025-12-11 12:02:00.302000+05:30,2025-12-11 13:13:00.834000+05:30,55.75,56.65,75,67.5,57.25,10.25,Flip,2025-12
20251211,PE,SHORT,25750,2025-12-11 13:13:00.834000+05:30,2025-12-11 14:21:00.076000+05:30,56.65,40.35,75,1222.5,56.73,1165.77,Flip,2025-12
20251212,CE,LONG,26000,2025-12-12 10:09:00.542000+05:30,2025-12-12 11:22:00.328000+05:30,90.75,106.65,75,1192.5,65.64,1126.86,Flip,2025-12
20251212,CE,SHORT,26000,2025-12-12 11:22:00.328000+05:30,2025-12-12 12:12:00.663000+05:30,106.65,95.25,75,855.0,65.79,789.21,Flip,2025-12
20251212,CE,LONG,26000,2025-12-12 12:12:00.663000+05:30,2025-12-12 14:09:00.975000+05:30,95.25,123.35,75,2107.5,68.19,2039.31,Flip,2025-12
20251212,CE,SHORT,26000,2025-12-12 14:09:00.975000+05:30,2025-12-12 15:25:59.181000+05:30,123.35,112.1,75,843.75,68.76,774.99,EOD,2025-12
20251212,PE,LONG,26000,2025-12-12 11:22:00.328000+05:30,2025-12-12 15:25:59.180000+05:30,74.65,51.95,75,-1702.5,57.21,-1759.71,EOD,2025-12
20251215,CE,LONG,25950,2025-12-15 14:10:00.306000+05:30,2025-12-15 15:25:59.731000+05:30,96.8,104.1,75,547.5,65.47,482.03,EOD,2025-12
20251215,PE,LONG,25950,2025-12-15 10:30:01.285000+05:30,2025-12-15 15:25:59.729000+05:30,57.55,29.25,75,-2122.5,53.36,-2175.86,EOD,2025-12
20251216,PE,LONG,25950,2025-12-16 12:29:01.485000+05:30,2025-12-16 14:08:00.409000+05:30,58.75,62.35,75,270.0,58.17,211.83,Flip,2025-12
20251216,PE,SHORT,25950,2025-12-16 14:08:00.409000+05:30,2025-12-16 15:25:59.259000+05:30,62.35,88.65,75,-1972.5,59.18,-2031.68,EOD,2025-12
20251217,CE,LONG,25850,2025-12-17 09:49:00.657000+05:30,2025-12-17 15:01:01.014000+05:30,147.95,120.0,75,-2096.25,69.5,-2165.75,Flip,2025-12
20251217,CE,SHORT,25850,2025-12-17 15:01:01.014000+05:30,2025-12-17 15:25:59.724000+05:30,120.0,123.75,75,-281.25,68.68,-349.93,EOD,2025-12
20251217,PE,LONG,25850,2025-12-17 14:19:00.558000+05:30,2025-12-17 15:25:59.723000+05:30,113.05,107.55,75,-412.5,66.52,-479.02,EOD,2025-12
20251218,CE,LONG,25750,2025-12-18 13:33:00.271000+05:30,2025-12-18 15:25:59.668000+05:30,186.5,150.0,75,-2737.5,75.12,-2812.62,EOD,2025-12
20251218,PE,LONG,25750,2025-12-18 10:14:00.158000+05:30,2025-12-18 13:33:00.271000+05:30,72.6,46.7,75,-1942.5,56.38,-1998.88,Flip,2025-12
20251219,CE,LONG,25900,2025-12-19 11:28:00.599000+05:30,2025-12-19 12:40:00.203000+05:30,115.0,120.45,75,408.75,68.45,340.3,Flip,2025-12
20251219,CE,SHORT,25900,2025-12-19 12:40:00.203000+05:30,2025-12-19 13:14:01.498000+05:30,120.45,101.6,75,1413.75,67.99,1345.76,Flip,2025-12
20251219,CE,LONG,25900,2025-12-19 13:14:01.498000+05:30,2025-12-19 13:34:01.179000+05:30,101.6,121.4,75,1485.0,68.13,1416.87,Flip,2025-12
20251219,CE,SHORT,25900,2025-12-19 13:34:01.179000+05:30,2025-12-19 15:25:59.514000+05:30,121.4,123.6,75,-165.0,68.87,-233.87,EOD,2025-12
20251219,PE,LONG,25900,2025-12-19 12:35:00.361000+05:30,2025-12-19 15:25:59.513000+05:30,54.8,45.7,75,-682.5,55.64,-738.14,EOD,2025-12
20251222,CE,LONG,26100,2025-12-22 12:50:01.443000+05:30,2025-12-22 14:35:00.243000+05:30,73.15,89.95,75,1260.0,62.63,1197.37,Flip,2025-12
20251222,CE,SHORT,26100,2025-12-22 14:35:00.243000+05:30,2025-12-22 15:25:59.587000+05:30,89.95,85.7,75,318.75,63.06,255.69,EOD,2025-12
20251224,CE,LONG,26150,2025-12-24 10:49:00.077000+05:30,2025-12-24 15:25:58.459000+05:30,141.35,96.55,75,-3360.0,65.89,-3425.89,EOD,2025-12
20251224,PE,LONG,26150,2025-12-24 12:32:01.508000+05:30,2025-12-24 13:12:00.712000+05:30,53.9,64.9,75,825.0,58.37,766.63,Flip,2025-12
20251224,PE,SHORT,26150,2025-12-24 13:12:00.712000+05:30,2025-12-24 15:25:58.459000+05:30,64.9,76.65,75,-881.25,59.14,-940.39,EOD,2025-12
20251226,CE,LONG,26100,2025-12-26 11:13:00.363000+05:30,2025-12-26 15:00:00.359000+05:30,60.55,50.1,75,-783.75,56.47,-840.22,Flip,2025-12
20251226,CE,SHORT,26100,2025-12-26 15:00:00.359000+05:30,2025-12-26 15:25:59.382000+05:30,50.1,48.9,75,90.0,56.07,33.93,EOD,2025-12
20251226,PE,LONG,26100,2025-12-26 15:00:00.359000+05:30,2025-12-26 15:25:59.536000+05:30,85.35,88.8,75,258.75,62.88,195.87,EOD,2025-12
20251229,CE,LONG,26050,2025-12-29 09:57:00.440000+05:30,2025-12-29 14:25:00.724000+05:30,57.35,20.3,75,-2778.75,52.07,-2830.82,Flip,2025-12
20251229,PE,LONG,26050,2025-12-29 11:49:00.320000+05:30,2025-12-29 12:24:00.925000+05:30,79.0,91.75,75,956.25,63.09,893.16,Flip,2025-12
20251229,PE,SHORT,26050,2025-12-29 12:24:00.925000+05:30,2025-12-29 14:25:00.724000+05:30,91.75,104.85,75,-982.5,63.97,-1046.47,Flip,2025-12
20251229,PE,LONG,26050,2025-12-29 14:25:00.724000+05:30,2025-12-29 14:55:00.136000+05:30,104.85,129.9,75,1878.75,69.46,1809.29,Flip,2025-12
20251229,PE,SHORT,26050,2025-12-29 14:55:00.136000+05:30,2025-12-29 15:25:59.404000+05:30,129.9,109.65,75,1518.75,69.63,1449.12,EOD,2025-12
20251230,CE,LONG,25900,2025-12-30 10:53:00.005000+05:30,2025-12-30 13:33:00.748000+05:30,54.6,29.75,75,-1863.75,53.33,-1917.08,Flip,2025-12
20260101,CE,LONG,26200,2026-01-01 10:21:00.755000+05:30,2026-01-01 10:54:00.534000+05:30,63.65,83.0,65,1257.75,59.43,1198.32,Flip,2026-01
20260101,CE,SHORT,26200,2026-01-01 10:54:00.534000+05:30,2026-01-01 11:44:00.405000+05:30,83.0,65.15,65,1160.25,59.47,1100.78,Flip,2026-01
20260101,CE,LONG,26200,2026-01-01 11:44:00.405000+05:30,2026-01-01 14:17:00.579000+05:30,65.15,70.85,65,370.5,57.96,312.54,Flip,2026-01
20260101,CE,SHORT,26200,2026-01-01 14:17:00.579000+05:30,2026-01-01 15:25:59.558000+05:30,70.85,63.25,65,494.0,57.9,436.1,EOD,2026-01
20260101,PE,LONG,26200,2026-01-01 10:47:00.261000+05:30,2026-01-01 11:47:00.075000+05:30,87.4,101.25,65,900.25,62.41,837.84,Flip,2026-01
20260101,PE,SHORT,26200,2026-01-01 11:47:00.075000+05:30,2026-01-01 14:12:00.121000+05:30,101.25,86.7,65,945.75,62.39,883.36,Flip,2026-01
20260101,PE,LONG,26200,2026-01-01 14:12:00.121000+05:30,2026-01-01 15:25:59.558000+05:30,86.7,94.65,65,516.75,61.56,455.19,EOD,2026-01
20260102,CE,LONG,26150,2026-01-02 14:34:00.269000+05:30,2026-01-02 15:01:00.294000+05:30,174.35,183.5,65,594.75,75.23,519.52,Flip,2026-01
20260102,CE,SHORT,26150,2026-01-02 15:01:00.294000+05:30,2026-01-02 15:25:58.680000+05:30,183.5,197.5,65,-910.0,75.9,-985.9,EOD,2026-01
20260105,PE,LONG,26350,2026-01-05 10:11:00.458000+05:30,2026-01-05 11:24:00.325000+05:30,60.55,69.8,65,601.25,57.69,543.56,Flip,2026-01
20260105,PE,SHORT,26350,2026-01-05 11:24:00.325000+05:30,2026-01-05 14:52:00.143000+05:30,69.8,114.25,65,-2889.25,59.27,-2948.52,Flip,2026-01
20260105,PE,LONG,26350,2026-01-05 14:52:00.143000+05:30,2026-01-05 15:25:59.886000+05:30,114.25,136.3,65,1433.25,67.57,1365.68,EOD,2026-01
20260106,PE,SHORT,26250,2026-01-06 10:38:01.361000+05:30,2026-01-06 12:58:00.431000+05:30,60.8,69.95,65,-594.75,56.84,-651.59,Flip,2026-01
20260106,PE,LONG,26250,2026-01-06 12:58:00.431000+05:30,2026-01-06 13:32:00.527000+05:30,69.95,95.35,65,1651.0,61.16,1589.84,Flip,2026-01
20260106,PE,SHORT,26250,2026-01-06 13:32:00.527000+05:30,2026-01-06 14:51:00.229000+05:30,95.35,78.6,65,1088.75,61.41,1027.34,Flip,2026-01
20260106,PE,LONG,26250,2026-01-06 14:51:00.229000+05:30,2026-01-06 15:25:59.802000+05:30,78.6,70.8,65,-507.0,58.35,-565.35,EOD,2026-01
20260107,CE,LONG,26100,2026-01-07 11:54:00.265000+05:30,2026-01-07 14:46:00.339000+05:30,137.2,121.6,65,-1014.0,66.41,-1080.41,Flip,2026-01
20260107,CE,SHORT,26100,2026-01-07 14:46:00.339000+05:30,2026-01-07 15:25:58.715000+05:30,121.6,131.95,65,-672.75,66.25,-739.0,EOD,2026-01
20260107,PE,SHORT,26100,2026-01-07 11:55:00.098000+05:30,2026-01-07 14:54:00.642000+05:30,75.45,72.3,65,204.75,58.74,146.01,Flip,2026-01
20260107,PE,LONG,26100,2026-01-07 14:54:00.642000+05:30,2026-01-07 15:25:58.714000+05:30,72.3,70.35,65,-126.75,58.1,-184.85,EOD,2026-01
20260108,CE,LONG,26100,2026-01-08 11:03:00.477000+05:30,2026-01-08 15:25:59.679000+05:30,66.85,30.25,65,-2379.0,52.94,-2431.94,EOD,2026-01
20260108,PE,LONG,26100,2026-01-08 13:57:00.735000+05:30,2026-01-08 15:04:01.021000+05:30,175.25,209.25,65,2210.0,78.47,2131.53,Flip,2026-01
20260108,PE,SHORT,26100,2026-01-08 15:04:01.021000+05:30,2026-01-08 15:25:59.679000+05:30,209.25,216.85,65,-494.0,79.69,-573.69,EOD,2026-01
20260109,CE,LONG,25900,2026-01-09 11:15:00.335000+05:30,2026-01-09 15:07:00.285000+05:30,60.35,28.5,65,-2070.25,52.53,-2122.78,Flip,2026-01
20260109,PE,LONG,25900,2026-01-09 15:08:00.377000+05:30,2026-01-09 15:25:59.942000+05:30,207.85,212.05,65,273.0,79.77,193.23,EOD,2026-01
20260112,PE,LONG,25650,2026-01-12 12:14:00.596000+05:30,2026-01-12 14:37:01.126000+05:30,135.7,42.95,65,-6028.75,56.54,-6085.29,Flip,2026-01
20260113,PE,LONG,25850,2026-01-13 10:29:01.285000+05:30,2026-01-13 11:54:00.781000+05:30,74.15,101.55,65,1781.0,62.05,1718.95,Flip,2026-01
20260113,PE,SHORT,25850,2026-01-13 11:54:00.781000+05:30,2026-01-13 14:38:00.445000+05:30,101.55,176.3,65,-4858.75,65.05,-4923.8,Flip,2026-01
20260113,PE,LONG,25850,2026-01-13 14:38:00.445000+05:30,2026-01-13 15:25:59.230000+05:30,176.3,117.45,65,-3825.25,67.04,-3892.29,EOD,2026-01
20260114,CE,LONG,25650,2026-01-14 13:21:00.469000+05:30,2026-01-14 14:46:00.180000+05:30,177.9,154.5,65,-1521.0,71.71,-1592.71,Flip,2026-01
20260114,CE,SHORT,25650,2026-01-14 14:46:00.180000+05:30,2026-01-14 15:25:58.981000+05:30,154.5,147.3,65,468.0,70.81,397.19,EOD,2026-01
20260114,PE,LONG,25650,2026-01-14 11:17:01.262000+05:30,2026-01-14 13:25:00.457000+05:30,81.9,84.25,65,152.75,60.12,92.63,Flip,2026-01
20260114,PE,SHORT,25650,2026-01-14 13:25:00.457000+05:30,2026-01-14 14:46:00.361000+05:30,84.25,95.8,65,-750.75,60.53,-811.28,Flip,2026-01
20260114,PE,LONG,25650,2026-01-14 14:46:00.361000+05:30,2026-01-14 15:25:58.979000+05:30,95.8,106.2,65,676.0,63.27,612.73,EOD,2026-01
20260116,CE,LONG,25700,2026-01-16 11:14:00.252000+05:30,2026-01-16 15:25:59.235000+05:30,190.55,114.5,65,-4943.25,67.08,-5010.33,EOD,2026-01
20260116,PE,LONG,25700,2026-01-16 10:16:00.218000+05:30,2026-01-16 11:14:00.058000+05:30,52.2,57.4,65,338.0,55.9,282.1,Flip,2026-01
20260116,PE,SHORT,25700,2026-01-16 11:14:00.058000+05:30,2026-01-16 15:25:59.234000+05:30,57.4,91.95,65,-2245.75,57.06,-2302.81,EOD,2026-01
20260119,CE,LONG,25550,2026-01-19 10:29:00.839000+05:30,2026-01-19 11:04:00.188000+05:30,59.0,91.55,65,2115.75,60.36,2055.39,Flip,2026-01
20260119,CE,SHORT,25550,2026-01-19 11:04:00.188000+05:30,2026-01-19 12:49:00.375000+05:30,91.55,57.2,65,2232.75,60.31,2172.44,Flip,2026-01
20260119,CE,LONG,25550,2026-01-19 12:49:00.375000+05:30,2026-01-19 12:58:00.538000+05:30,57.2,75.25,65,1173.25,58.27,1114.98,Flip,2026-01
20260119,CE,SHORT,25550,2026-01-19 12:58:00.538000+05:30,2026-01-19 14:14:00+05:30,75.25,98.0,65,-1478.75,59.47,-1538.22,EOD,2026-01
20260119,PE,LONG,25550,2026-01-19 11:04:00.189000+05:30,2026-01-19 14:14:00+05:30,70.35,47.7,65,-1472.25,55.22,-1527.47,EOD,2026-01
20260120,PE,LONG,25550,2026-01-20 11:50:00.944000+05:30,2026-01-20 12:06:00.307000+05:30,86.6,109.2,65,1469.0,63.37,1405.63,Flip,2026-01
20260120,PE,SHORT,25550,2026-01-20 12:06:00.307000+05:30,2026-01-20 15:25:59.137000+05:30,109.2,320.4,65,-13728.0,70.23,-13798.23,EOD,2026-01
20260121,CE,LONG,25150,2026-01-21 10:43:00.105000+05:30,2026-01-21 11:14:01.086000+05:30,122.0,143.3,65,1384.5,68.67,1315.83,Flip,2026-01
20260121,CE,SHORT,25150,2026-01-21 11:14:01.086000+05:30,2026-01-21 13:33:00.953000+05:30,143.3,204.65,65,-3987.75,71.09,-4058.84,Flip,2026-01
20260121,CE,LONG,25150,2026-01-21 13:33:00.953000+05:30,2026-01-21 15:25:59.795000+05:30,204.65,161.6,65,-2798.25,73.38,-2871.63,EOD,2026-01
20260121,PE,LONG,25150,2026-01-21 11:14:01.082000+05:30,2026-01-21 13:26:00.493000+05:30,179.65,129.1,65,-3285.75,68.59,-3354.34,Flip,2026-01
20260121,PE,SHORT,25150,2026-01-21 13:26:00.493000+05:30,2026-01-21 15:25:59.795000+05:30,129.1,146.1,65,-1105.0,67.6,-1172.6,EOD,2026-01
20260122,CE,LONG,25350,2026-01-22 10:20:00.231000+05:30,2026-01-22 11:26:00.427000+05:30,147.6,122.55,65,-1628.25,66.83,-1695.08,Flip,2026-01
20260122,CE,SHORT,25350,2026-01-22 11:26:00.427000+05:30,2026-01-22 13:15:00.549000+05:30,122.55,80.85,65,2710.5,64.87,2645.63,Flip,2026-01
20260122,CE,LONG,25350,2026-01-22 13:15:00.549000+05:30,2026-01-22 14:32:00.097000+05:30,80.85,102.7,65,1420.25,62.39,1357.86,Flip,2026-01
20260122,CE,SHORT,25350,2026-01-22 14:32:00.097000+05:30,2026-01-22 15:25:59.352000+05:30,102.7,132.9,65,-1963.0,63.92,-2026.92,EOD,2026-01
20260122,PE,LONG,25350,2026-01-22 12:21:00.818000+05:30,2026-01-22 15:25:59.328000+05:30,163.75,99.3,65,-4189.25,64.4,-4253.65,EOD,2026-01
