date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 12:44:00+05:30,2026-03-16 12:50:00+05:30,6,60,728.15,499.95,439.0,590.05,703.05,470.7,465.7,632.75,379.25,399.4,-20.75,-0.6,1209.0,512.02,696.98,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 13:09:00+05:30,2026-03-16 13:16:00+05:30,7,60,704.15,478.4,460.75,611.4,713.25,478.0,452.5,614.85,376.4,397.6,-23.6,-2.4,1272.0,510.92,761.08,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 13:20:00+05:30,2026-03-16 13:32:00+05:30,12,60,729.85,478.0,443.85,614.85,715.4,476.25,452.0,614.85,422.85,402.0,22.85,2.0,1251.0,511.74,739.26,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 13:39:00+05:30,2026-03-16 13:50:00+05:30,11,60,734.9,480.5,437.45,614.85,706.55,461.55,459.4,614.85,431.8,400.45,31.8,0.45,1881.0,511.14,1369.86,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 13:53:00+05:30,2026-03-16 14:15:00+05:30,22,60,706.55,484.25,459.4,614.85,730.0,505.0,438.75,614.85,377.75,401.1,-22.25,1.1,1401.0,513.89,887.11,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 14:18:00+05:30,2026-03-16 14:21:00+05:30,3,60,755.55,506.8,415.35,614.85,809.45,546.85,383.05,517.55,448.25,397.1,48.25,-2.9,3069.0,514.82,2554.18,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 14:38:00+05:30,2026-03-16 14:47:00+05:30,9,60,878.25,592.65,338.65,478.0,919.8,644.0,316.75,441.6,424.95,400.65,24.95,0.65,1458.0,517.92,940.08,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 15:00:00+05:30,2026-03-16 15:03:00+05:30,3,60,933.1,623.2,335.8,456.4,880.15,603.45,337.6,463.5,430.5,402.6,30.5,2.6,1674.0,519.75,1154.25,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 15:06:00+05:30,2026-03-16 15:13:00+05:30,7,60,878.05,603.45,317.75,463.5,914.05,639.2,316.25,441.15,420.35,399.75,20.35,-0.25,1236.0,515.17,720.83,Revert
20260316,"(-3,+1)  w=400",400,-3,1,25300,25000,25400,2026-03-16 15:20:00+05:30,2026-03-16 15:22:00+05:30,2,60,920.0,629.0,340.0,470.0,883.5,607.95,347.15,473.5,421.0,401.9,21.0,1.9,1146.0,522.06,623.94,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 09:33:00+05:30,2026-03-17 09:34:00+05:30,1,60,693.05,450.0,391.95,528.55,699.6,450.0,377.5,528.55,379.65,400.65,-20.35,0.65,1260.0,482.87,777.13,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 09:36:00+05:30,2026-03-17 09:42:00+05:30,6,60,699.6,474.05,350.5,499.3,734.1,474.7,347.5,490.75,374.35,402.65,-25.65,2.65,1698.0,479.72,1218.28,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 09:45:00+05:30,2026-03-17 11:25:00+05:30,100,60,714.85,480.95,354.2,490.0,697.0,447.85,363.5,516.75,369.7,402.4,-30.3,2.4,1962.0,479.53,1482.47,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 12:00:00+05:30,2026-03-17 12:19:00+05:30,19,60,688.9,448.1,366.25,498.1,688.9,445.0,348.45,503.4,372.65,398.85,-27.35,-1.15,1572.0,473.7,1098.3,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 12:34:00+05:30,2026-03-17 12:43:00+05:30,9,60,688.9,447.05,348.45,486.0,688.9,447.05,325.0,486.0,379.4,402.85,-20.6,2.85,1407.0,468.61,938.39,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 12:45:00+05:30,2026-03-17 12:59:00+05:30,14,60,688.9,481.4,322.7,465.75,752.3,482.15,321.0,450.9,350.55,400.05,-49.45,0.05,2970.0,473.16,2496.84,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 13:03:00+05:30,2026-03-17 13:40:00+05:30,37,60,762.0,496.3,321.0,431.0,747.65,491.25,293.75,437.4,375.7,400.05,-24.3,0.05,1461.0,473.13,987.87,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 13:46:00+05:30,2026-03-17 14:02:00+05:30,16,60,747.65,494.6,298.15,418.75,747.65,492.1,284.45,426.15,373.65,397.25,-26.35,-2.75,1416.0,468.06,947.94,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 14:03:00+05:30,2026-03-17 14:57:00+05:30,54,60,747.65,517.1,284.45,416.1,819.0,542.0,266.7,387.8,362.2,398.1,-37.8,-1.9,2154.0,473.68,1680.32,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 14:59:00+05:30,2026-03-17 15:12:00+05:30,13,60,819.0,564.75,242.4,345.9,800.9,522.25,258.0,381.5,357.75,402.15,-42.25,2.15,2664.0,470.77,2193.23,Revert
20260317,"(-3,+1)  w=400",400,-3,1,25500,25200,25600,2026-03-17 15:16:00+05:30,2026-03-17 15:24:00+05:30,8,60,800.9,536.95,257.95,371.35,800.9,537.8,257.35,364.7,377.35,370.45,-22.65,-29.55,-414.0,468.02,-882.02,EOD
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 09:37:00+05:30,2026-03-18 09:47:00+05:30,10,60,604.25,362.65,282.2,416.45,581.75,337.65,292.1,446.0,375.85,398.0,-24.15,-2.0,1329.0,426.26,902.74,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 09:52:00+05:30,2026-03-18 10:00:00+05:30,8,60,580.55,350.8,286.7,423.35,548.25,310.85,314.4,477.1,366.4,400.1,-33.6,0.1,2022.0,424.56,1597.44,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 10:02:00+05:30,2026-03-18 10:03:00+05:30,1,60,530.0,310.15,322.75,477.1,528.95,301.1,337.55,510.55,374.2,400.85,-25.8,0.85,1599.0,426.11,1172.89,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 10:07:00+05:30,2026-03-18 10:09:00+05:30,2,60,533.4,301.1,330.0,520.0,527.25,305.3,340.7,520.0,422.3,401.25,22.3,1.25,1263.0,430.11,832.89,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 10:14:00+05:30,2026-03-18 10:26:00+05:30,12,60,530.05,287.8,345.0,524.65,560.0,317.35,294.25,453.6,421.9,402.0,21.9,2.0,1194.0,425.43,768.57,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 11:14:00+05:30,2026-03-18 11:21:00+05:30,7,60,582.0,326.9,291.95,460.05,592.3,335.0,297.2,440.8,423.2,400.9,23.2,0.9,1338.0,426.49,911.51,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 11:46:00+05:30,2026-03-18 11:48:00+05:30,2,60,633.35,382.4,273.35,402.0,644.95,385.75,272.05,412.15,379.6,399.3,-20.4,-0.7,1182.0,432.06,749.94,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 12:26:00+05:30,2026-03-18 12:33:00+05:30,7,60,605.0,374.55,291.2,434.8,619.2,371.5,273.65,425.0,374.05,399.05,-25.95,-0.95,1500.0,431.5,1068.5,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 13:08:00+05:30,2026-03-18 13:10:00+05:30,2,60,610.05,360.75,286.4,416.4,625.0,360.1,281.2,416.4,379.3,400.1,-20.7,0.1,1248.0,428.57,819.43,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 13:12:00+05:30,2026-03-18 13:21:00+05:30,9,60,640.0,360.1,270.0,416.4,660.2,394.4,254.65,390.0,426.3,401.15,26.3,1.15,1509.0,430.86,1078.14,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 14:17:00+05:30,2026-03-18 14:19:00+05:30,2,60,690.05,401.85,214.95,351.0,697.0,419.2,215.05,335.3,424.25,398.05,24.25,-1.95,1572.0,426.54,1145.46,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 14:28:00+05:30,2026-03-18 14:34:00+05:30,6,60,720.35,450.8,207.5,315.3,689.1,418.6,217.5,345.15,377.35,398.15,-22.65,-1.85,1248.0,429.14,818.86,Revert
20260318,"(-3,+1)  w=400",400,-3,1,25800,25500,25900,2026-03-18 15:19:00+05:30,2026-03-18 15:21:00+05:30,2,60,663.0,418.0,228.0,355.55,652.75,386.85,233.5,369.0,372.55,401.4,-27.45,1.4,1731.0,425.39,1305.61,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 09:33:00+05:30,2026-03-20 09:36:00+05:30,3,60,628.55,410.9,308.1,465.4,628.55,389.55,321.0,482.55,374.95,400.55,-25.05,0.55,1536.0,448.58,1087.42,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 09:37:00+05:30,2026-03-20 09:42:00+05:30,5,60,625.8,396.0,330.1,479.9,613.45,379.7,342.25,506.3,379.6,397.8,-20.4,-2.2,1092.0,451.03,640.97,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 09:46:00+05:30,2026-03-20 09:51:00+05:30,5,60,607.9,361.0,357.85,534.8,606.1,378.4,349.55,522.2,423.85,400.35,23.85,0.35,1410.0,454.41,955.59,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 10:12:00+05:30,2026-03-20 10:29:00+05:30,17,60,581.05,330.0,396.05,565.2,545.0,330.0,405.1,592.15,420.2,402.05,20.2,2.05,1089.0,456.08,632.92,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 10:42:00+05:30,2026-03-20 10:53:00+05:30,11,60,560.8,342.0,371.8,573.65,560.8,343.0,361.8,545.15,420.65,401.15,20.65,1.15,1170.0,450.05,719.95,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 11:03:00+05:30,2026-03-20 11:23:00+05:30,20,60,540.0,337.0,382.0,545.15,575.8,346.05,350.25,520.35,366.15,399.85,-33.85,-0.15,2022.0,446.24,1575.76,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 11:40:00+05:30,2026-03-20 11:42:00+05:30,2,60,543.45,339.6,375.3,525.5,543.45,319.85,381.95,556.55,354.05,398.2,-45.95,-1.8,2649.0,445.92,2203.08,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 11:44:00+05:30,2026-03-20 11:53:00+05:30,9,60,529.35,319.85,386.3,556.55,521.6,308.0,390.0,575.25,379.75,398.85,-20.25,-1.15,1146.0,444.9,701.1,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 12:01:00+05:30,2026-03-20 12:09:00+05:30,8,60,507.25,306.0,398.0,575.25,490.0,283.25,428.4,619.05,378.5,397.4,-21.5,-2.6,1134.0,446.34,687.66,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 12:16:00+05:30,2026-03-20 12:22:00+05:30,6,60,486.45,286.2,431.6,610.15,463.3,272.65,454.6,662.95,378.8,399.0,-21.2,-1.0,1212.0,450.72,761.28,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 12:31:00+05:30,2026-03-20 13:01:00+05:30,30,60,447.9,259.8,500.3,692.0,519.8,305.95,418.0,603.1,379.8,398.95,-20.2,-1.05,1149.0,456.29,692.71,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 13:05:00+05:30,2026-03-20 13:22:00+05:30,17,60,540.0,322.65,392.1,603.1,520.0,316.1,409.0,603.1,428.35,398.0,28.35,-2.0,1821.0,453.88,1367.12,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 13:26:00+05:30,2026-03-20 13:31:00+05:30,5,60,546.95,316.1,386.1,603.1,529.9,316.1,399.7,583.55,447.85,397.65,47.85,-2.35,3012.0,453.01,2558.99,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 13:45:00+05:30,2026-03-20 14:07:00+05:30,22,60,505.45,294.0,422.6,583.55,513.95,306.2,423.2,618.1,372.4,402.65,-27.6,2.65,1815.0,451.1,1363.9,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 14:15:00+05:30,2026-03-20 14:30:00+05:30,15,60,489.0,285.0,440.65,613.05,470.0,268.0,450.4,651.35,376.4,402.95,-23.6,2.95,1593.0,450.96,1142.04,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 14:50:00+05:30,2026-03-20 14:58:00+05:30,8,60,425.0,240.0,521.0,707.25,422.5,238.75,515.5,729.95,371.25,398.2,-28.75,-1.8,1617.0,460.41,1156.59,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 15:00:00+05:30,2026-03-20 15:08:00+05:30,8,60,427.05,249.2,504.85,698.1,441.0,251.0,449.8,661.65,371.1,401.85,-28.9,1.85,1845.0,452.23,1392.77,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 15:09:00+05:30,2026-03-20 15:20:00+05:30,11,60,441.0,251.0,478.1,661.65,417.15,231.5,505.55,720.15,373.55,400.25,-26.45,0.25,1602.0,453.72,1148.28,Revert
20260320,"(-3,+1)  w=400",400,-3,1,25200,24900,25300,2026-03-20 15:21:00+05:30,2026-03-20 15:24:00+05:30,3,60,440.1,238.55,486.2,713.2,426.0,235.2,509.65,701.35,428.55,382.5,28.55,-17.5,2763.0,457.72,2305.28,EOD
20260323,"(-3,+1)  w=400",400,-3,1,24300,24000,24400,2026-03-23 09:30:00+05:30,2026-03-23 15:21:00+05:30,203,60,649.7,376.65,357.4,0.0,488.85,299.7,541.2,0.0,-84.35,-352.05,-484.35,-752.05,-16062.0,370.1,-16432.1,EOD
20260324,"(-3,+1)  w=400",400,-3,1,24500,24200,24600,2026-03-24 09:30:00+05:30,2026-03-24 15:23:00+05:30,308,60,550.0,328.0,0.0,878.6,598.8,355.4,0.0,426.85,1100.6,670.25,700.6,270.25,25821.0,431.07,25389.93,EOD
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 09:38:00+05:30,2026-03-25 09:47:00+05:30,9,60,549.55,287.95,269.05,433.9,570.55,328.0,235.55,390.3,426.45,397.3,26.45,-2.7,1749.0,408.19,1340.81,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 10:06:00+05:30,2026-03-25 10:24:00+05:30,18,60,564.6,298.5,255.1,413.7,572.95,320.8,246.5,393.95,424.7,399.6,24.7,-0.4,1506.0,408.11,1097.89,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 10:34:00+05:30,2026-03-25 10:36:00+05:30,2,60,572.95,337.7,244.3,385.0,580.55,327.3,244.3,393.0,375.95,401.95,-24.05,1.95,1560.0,409.5,1150.5,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 10:41:00+05:30,2026-03-25 10:46:00+05:30,5,60,580.55,342.0,229.7,370.45,641.75,377.7,227.6,366.0,379.3,402.45,-20.7,2.45,1389.0,412.98,976.02,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 11:06:00+05:30,2026-03-25 11:11:00+05:30,5,60,641.75,390.0,221.3,349.25,676.6,403.85,219.35,344.0,379.7,397.4,-20.3,-2.6,1062.0,420.59,641.41,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 11:22:00+05:30,2026-03-25 11:43:00+05:30,21,60,676.6,381.1,227.25,363.2,609.55,351.3,245.45,386.65,431.45,399.45,31.45,-0.55,1920.0,420.86,1499.14,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 11:48:00+05:30,2026-03-25 11:50:00+05:30,2,60,609.55,373.1,235.4,375.85,651.75,387.65,226.05,359.2,376.9,397.25,-23.1,-2.75,1221.0,418.74,802.26,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 11:54:00+05:30,2026-03-25 12:26:00+05:30,32,60,651.75,403.65,224.0,352.9,661.8,389.15,211.9,342.1,377.0,402.85,-23.0,2.85,1551.0,420.32,1130.68,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 12:30:00+05:30,2026-03-25 12:32:00+05:30,2,60,661.8,377.85,211.9,348.5,661.8,377.85,211.9,330.0,420.55,402.05,20.55,2.05,1110.0,416.03,693.97,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 12:33:00+05:30,2026-03-25 12:46:00+05:30,13,60,661.8,417.6,211.9,322.0,661.8,385.0,207.5,331.6,354.3,400.9,-45.7,0.9,2796.0,418.53,2377.47,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 12:48:00+05:30,2026-03-25 12:53:00+05:30,5,60,661.8,371.65,207.5,343.2,619.4,353.5,219.15,353.0,425.85,399.75,25.85,-0.25,1566.0,412.64,1153.36,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 12:57:00+05:30,2026-03-25 12:59:00+05:30,2,60,619.4,340.0,219.15,362.0,592.5,334.9,219.15,362.15,422.25,400.6,22.25,0.6,1299.0,406.75,892.25,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 13:00:00+05:30,2026-03-25 13:13:00+05:30,13,60,581.75,345.4,219.15,354.55,624.9,355.65,213.55,344.5,371.75,400.2,-28.25,0.2,1707.0,406.36,1300.64,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 13:26:00+05:30,2026-03-25 13:32:00+05:30,6,60,590.9,357.15,212.2,340.0,618.15,348.7,216.45,349.6,361.55,402.6,-38.45,2.6,2463.0,406.46,2056.54,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 13:37:00+05:30,2026-03-25 13:46:00+05:30,9,60,625.55,367.1,212.45,330.0,671.15,392.6,191.4,312.3,376.0,399.45,-24.0,-0.55,1407.0,410.63,996.37,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 13:50:00+05:30,2026-03-25 13:56:00+05:30,6,60,674.25,406.05,191.4,300.0,674.25,395.5,184.15,308.15,376.8,402.75,-23.2,2.75,1557.0,412.96,1144.04,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 14:02:00+05:30,2026-03-25 14:09:00+05:30,7,60,674.25,409.25,192.0,296.5,654.5,379.3,201.0,324.7,369.5,398.9,-30.5,-1.1,1764.0,412.95,1351.05,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 14:12:00+05:30,2026-03-25 14:24:00+05:30,12,60,654.5,365.0,193.05,325.2,570.4,315.05,220.5,367.45,421.65,402.3,21.65,2.3,1161.0,403.94,757.06,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 14:33:00+05:30,2026-03-25 15:01:00+05:30,28,60,582.9,342.85,213.2,345.55,574.05,309.35,223.15,360.55,372.4,402.1,-27.6,2.1,1782.0,400.16,1381.84,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 15:02:00+05:30,2026-03-25 15:04:00+05:30,2,60,574.05,336.7,205.3,341.4,612.6,338.2,205.65,333.0,373.45,401.75,-26.55,1.75,1698.0,399.76,1298.24,Revert
20260325,"(-3,+1)  w=400",400,-3,1,25000,24700,25100,2026-03-25 15:05:00+05:30,2026-03-25 15:10:00+05:30,5,60,612.6,333.65,210.9,355.4,588.05,325.85,221.0,361.1,423.45,402.3,23.45,2.3,1269.0,403.84,865.16,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 09:58:00+05:30,2026-03-27 10:05:00+05:30,7,60,527.7,270.0,189.45,353.85,527.7,280.9,176.0,329.7,422.1,400.5,22.1,0.5,1296.0,378.72,917.28,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 10:14:00+05:30,2026-03-27 10:15:00+05:30,1,60,525.0,263.75,188.05,350.65,502.45,263.1,185.0,344.15,423.85,398.5,23.85,-1.5,1521.0,376.52,1144.48,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 10:22:00+05:30,2026-03-27 10:43:00+05:30,21,60,485.15,264.6,180.2,338.8,503.35,256.7,173.55,329.85,379.15,402.95,-20.85,2.95,1428.0,370.05,1057.95,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 10:46:00+05:30,2026-03-27 10:50:00+05:30,4,60,503.35,241.75,180.55,345.4,484.75,244.85,178.55,341.1,426.45,402.45,26.45,2.45,1440.0,369.22,1070.78,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 11:02:00+05:30,2026-03-27 11:04:00+05:30,2,60,455.95,239.1,174.5,337.2,459.4,229.55,182.85,355.9,379.55,402.9,-20.45,2.9,1401.0,363.08,1037.92,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 11:18:00+05:30,2026-03-27 11:19:00+05:30,1,60,466.35,221.85,176.75,355.75,445.0,219.65,186.35,361.15,423.5,400.15,23.5,0.15,1401.0,362.96,1038.04,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 12:08:00+05:30,2026-03-27 12:12:00+05:30,4,60,404.65,212.8,184.2,365.25,423.85,203.6,188.3,370.0,372.9,401.95,-27.1,1.95,1743.0,357.51,1385.49,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 12:17:00+05:30,2026-03-27 12:22:00+05:30,5,60,423.85,189.4,203.5,393.4,398.85,191.6,196.3,386.45,424.35,397.4,24.35,-2.6,1617.0,359.6,1257.4,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 12:27:00+05:30,2026-03-27 12:31:00+05:30,4,60,406.2,211.75,172.65,347.5,434.35,209.35,179.25,357.15,369.3,402.9,-30.7,2.9,2016.0,355.26,1660.74,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 12:32:00+05:30,2026-03-27 12:43:00+05:30,11,60,434.35,202.0,184.05,372.35,429.4,210.15,177.25,355.55,420.65,397.55,20.65,-2.45,1386.0,358.13,1027.87,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 12:50:00+05:30,2026-03-27 12:58:00+05:30,8,60,450.0,218.95,170.6,366.8,421.6,203.15,175.45,356.55,427.25,399.55,27.25,-0.45,1662.0,358.19,1303.81,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 13:17:00+05:30,2026-03-27 13:32:00+05:30,15,60,419.85,227.9,156.75,319.95,410.0,194.4,177.25,360.5,355.15,398.85,-44.85,-1.15,2622.0,352.03,2269.97,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 13:47:00+05:30,2026-03-27 14:08:00+05:30,21,60,420.0,184.6,186.0,373.55,380.95,170.0,189.1,380.85,422.95,402.7,22.95,2.7,1215.0,352.31,862.69,Revert
20260327,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-03-27 14:31:00+05:30,2026-03-27 14:32:00+05:30,1,60,370.25,153.4,195.75,407.75,351.45,159.3,200.8,407.75,428.85,399.1,28.85,-0.9,1785.0,349.98,1435.02,Revert
20260401,"(-3,+1)  w=400",400,-3,1,24300,24000,24400,2026-04-01 09:35:00+05:30,2026-04-01 13:14:00+05:30,119,60,1007.0,0.0,972.0,0.0,1019.8,0.0,619.1,0.0,35.0,400.7,-365.0,0.7,21942.0,462.39,21479.61,Revert
20260401,"(-3,+1)  w=400",400,-3,1,24300,24000,24400,2026-04-01 13:15:00+05:30,2026-04-01 14:41:00+05:30,59,60,1021.65,0.0,601.0,0.0,880.75,0.0,715.0,0.0,420.65,165.75,20.65,-234.25,15294.0,429.08,14864.92,EOD
20260402,"(-3,+1)  w=400",400,-3,1,23600,23300,23700,2026-04-02 09:31:00+05:30,2026-04-02 15:16:00+05:30,27,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,-400.0,-0.0,188.8,-188.8,EOD
20260406,"(-3,+1)  w=400",400,-3,1,24100,23800,24200,2026-04-06 09:31:00+05:30,2026-04-06 15:23:00+05:30,74,60,0.0,0.0,0.0,550.0,0.0,0.0,0.0,593.85,550.0,593.85,150.0,193.85,-2631.0,268.27,-2899.27,EOD
20260407,"(-3,+1)  w=400",400,-3,1,24600,24300,24700,2026-04-07 09:32:00+05:30,2026-04-07 15:24:00+05:30,244,60,900.0,0.0,631.7,1325.0,982.4,0.0,526.25,1325.0,1593.3,1781.15,1193.3,1381.15,-11271.0,585.47,-11856.47,EOD
20260409,"(-3,+1)  w=400",400,-3,1,26000,25700,26100,2026-04-09 09:34:00+05:30,2026-04-09 09:54:00+05:30,17,60,0.0,446.1,0.0,602.2,637.05,421.65,465.15,647.55,156.1,397.8,-243.9,-2.2,14502.0,428.59,14073.41,Revert
20260409,"(-3,+1)  w=400",400,-3,1,26000,25700,26100,2026-04-09 10:04:00+05:30,2026-04-09 12:48:00+05:30,164,60,653.0,411.0,466.2,653.9,653.0,417.0,420.3,585.6,429.7,401.3,29.7,1.3,1704.0,493.21,1210.79,Revert
20260409,"(-3,+1)  w=400",400,-3,1,26000,25700,26100,2026-04-09 13:21:00+05:30,2026-04-09 15:15:00+05:30,114,60,600.9,417.0,420.3,585.6,596.85,375.5,480.0,656.25,349.2,397.6,-50.8,-2.4,2904.0,485.02,2418.98,Revert
20260409,"(-3,+1)  w=400",400,-3,1,26000,25700,26100,2026-04-09 15:21:00+05:30,2026-04-09 15:24:00+05:30,3,60,587.5,379.65,486.45,656.25,589.1,379.65,486.65,656.25,377.65,379.05,-22.35,-20.95,84.0,489.28,-405.28,EOD
20260410,"(-3,+1)  w=400",400,-3,1,26100,25800,26200,2026-04-10 09:30:00+05:30,2026-04-10 13:48:00+05:30,258,60,696.2,461.35,348.8,747.25,796.0,531.2,342.8,477.75,633.3,399.75,233.3,-0.25,14013.0,512.32,13500.68,Revert
