date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260112,PE,25650,2026-01-12 12:14:00.596000+05:30,2026-01-12 13:02:09.234000+05:30,135.7,61.8,65,4803.5,65.96,4737.54,Flip,2026-01
20260113,PE,25850,2026-01-13 10:29:01.285000+05:30,2026-01-13 10:35:24.459000+05:30,74.15,85.8,65,-757.25,58.97,-816.22,Flip,2026-01
20260113,PE,25850,2026-01-13 14:38:00.445000+05:30,2026-01-13 14:59:02.832000+05:30,176.3,149.05,65,1771.25,73.58,1697.67,Flip,2026-01
20260114,CE,25650,2026-01-14 13:21:00.469000+05:30,2026-01-14 14:13:48.155000+05:30,177.9,133.7,65,2873.0,73.33,2799.67,Flip,2026-01
20260114,PE,25650,2026-01-14 11:17:01.262000+05:30,2026-01-14 12:06:57.154000+05:30,81.9,72.55,65,607.75,59.55,548.2,Flip,2026-01
20260114,PE,25650,2026-01-14 14:46:00.361000+05:30,2026-01-14 14:57:29.263000+05:30,95.8,100.6,65,-312.0,62.11,-374.11,Flip,2026-01
20260116,CE,25700,2026-01-16 11:14:00.252000+05:30,2026-01-16 11:30:28.151000+05:30,190.55,206.8,65,-1056.25,77.06,-1133.31,Flip,2026-01
20260116,PE,25700,2026-01-16 10:16:00.218000+05:30,2026-01-16 10:43:22.695000+05:30,52.2,46.8,65,351.0,55.09,295.91,Flip,2026-01
20260119,CE,25550,2026-01-19 10:29:00.839000+05:30,2026-01-19 10:31:25.487000+05:30,59.0,71.3,65,-799.5,56.66,-856.16,Flip,2026-01
20260119,CE,25550,2026-01-19 12:49:00.375000+05:30,2026-01-19 12:51:47.581000+05:30,57.2,64.65,65,-484.25,56.24,-540.49,Flip,2026-01
20260119,PE,25550,2026-01-19 11:04:00.189000+05:30,2026-01-19 11:10:31.014000+05:30,70.35,82.7,65,-802.75,58.41,-861.16,Flip,2026-01
20260120,PE,25550,2026-01-20 11:50:00.944000+05:30,2026-01-20 11:57:29.654000+05:30,86.6,88.95,65,-152.75,60.62,-213.37,Flip,2026-01
