date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260320,CE,23250,2026-03-20 15:04:00.165000+05:30,2026-03-20 15:10:34.352000+05:30,197.0,170.1,65,-1748.5,74.22,-1822.72,Flip,2026-03
20260320,PE,23250,2026-03-20 11:51:00.766000+05:30,2026-03-20 12:00:00.477000+05:30,231.45,234.2,65,178.75,83.23,95.52,Flip,2026-03
20260320,PE,23250,2026-03-20 13:52:01.244000+05:30,2026-03-20 13:55:24.546000+05:30,269.1,249.4,65,-1280.5,86.23,-1366.73,Flip,2026-03
20260323,CE,22700,2026-03-23 13:45:00.413000+05:30,2026-03-23 14:08:29.455000+05:30,162.45,168.6,65,399.75,73.02,326.73,Flip,2026-03
20260323,PE,22700,2026-03-23 14:34:00.317000+05:30,2026-03-23 14:37:08.484000+05:30,312.75,278.35,65,-2236.0,91.13,-2327.13,Flip,2026-03
20260324,CE,22800,2026-03-24 11:35:00.948000+05:30,2026-03-24 11:41:58.776000+05:30,56.75,50.55,65,-403.0,55.18,-458.18,Flip,2026-03
20260325,CE,23200,2026-03-25 12:15:01.049000+05:30,2026-03-25 12:25:16.706000+05:30,441.3,428.0,65,-864.5,113.58,-978.08,Flip,2026-03
20260325,CE,23200,2026-03-25 13:52:01.215000+05:30,2026-03-25 13:52:41.254000+05:30,438.6,418.55,65,-1303.25,112.32,-1415.57,Flip,2026-03
20260325,PE,23200,2026-03-25 11:39:01.204000+05:30,2026-03-25 11:48:40.019000+05:30,234.7,226.3,65,-546.0,82.34,-628.34,Flip,2026-03
20260325,PE,23200,2026-03-25 12:58:00.127000+05:30,2026-03-25 13:02:11.680000+05:30,215.3,207.3,65,-520.0,79.4,-599.4,Flip,2026-03
20260325,PE,23200,2026-03-25 14:22:00.177000+05:30,2026-03-25 14:33:34.192000+05:30,205.9,217.0,65,721.5,80.33,641.17,Flip,2026-03
20260327,CE,23050,2026-03-27 13:18:00.950000+05:30,2026-03-27 13:21:53.224000+05:30,196.45,180.0,65,-1069.25,75.44,-1144.69,Flip,2026-03
20260327,PE,23050,2026-03-27 14:11:00.067000+05:30,2026-03-27 14:14:44.889000+05:30,304.55,289.4,65,-984.75,92.27,-1077.02,Flip,2026-03
20260330,CE,22500,2026-03-30 11:38:00.804000+05:30,2026-03-30 11:40:20.427000+05:30,99.75,82.95,65,-1092.0,60.48,-1152.48,Flip,2026-03
20260330,CE,22500,2026-03-30 12:03:01.079000+05:30,2026-03-30 12:23:30.818000+05:30,93.75,102.9,65,594.75,62.8,531.95,Flip,2026-03
20260330,PE,22500,2026-03-30 13:27:00.138000+05:30,2026-03-30 13:34:57.274000+05:30,85.75,63.8,65,-1426.75,57.68,-1484.43,Flip,2026-03
20260401,CE,22850,2026-04-01 11:42:00.522000+05:30,2026-04-01 11:45:12.376000+05:30,305.5,292.25,65,-861.25,92.65,-953.9,Flip,2026-04
20260401,CE,22850,2026-04-01 12:04:00.945000+05:30,2026-04-01 12:20:09.706000+05:30,317.75,313.25,65,-292.5,95.63,-388.13,Flip,2026-04
20260401,PE,22850,2026-04-01 10:24:00.013000+05:30,2026-04-01 10:32:45.680000+05:30,299.3,315.1,65,1027.0,95.32,931.68,Flip,2026-04
20260401,PE,22850,2026-04-01 13:23:00.115000+05:30,2026-04-01 13:48:42.709000+05:30,287.6,359.65,65,4683.25,100.54,4582.71,Flip,2026-04
20260402,CE,22200,2026-04-02 11:58:00.143000+05:30,2026-04-02 12:02:28+05:30,341.45,332.85,65,-559.0,98.77,-657.77,Flip,2026-04
20260406,CE,22700,2026-04-06 11:48:00.148000+05:30,2026-04-06 12:04:17.830000+05:30,178.95,180.65,65,110.5,75.0,35.5,Flip,2026-04
20260407,CE,22750,2026-04-07 11:39:00.687000+05:30,2026-04-07 11:40:54.032000+05:30,225.55,195.25,65,-1969.5,78.19,-2047.69,Flip,2026-04
20260408,CE,23850,2026-04-08 10:55:00.452000+05:30,2026-04-08 11:13:12.718000+05:30,292.8,293.7,65,58.5,92.46,-33.96,Flip,2026-04
20260408,CE,23850,2026-04-08 12:56:00.381000+05:30,2026-04-08 13:01:35.424000+05:30,286.85,281.55,65,-344.5,90.77,-435.27,Flip,2026-04
20260408,PE,23850,2026-04-08 11:56:00.509000+05:30,2026-04-08 12:05:13.178000+05:30,172.9,163.65,65,-601.25,72.7,-673.95,Flip,2026-04
20260409,CE,23850,2026-04-09 11:56:00.210000+05:30,2026-04-09 12:05:06.934000+05:30,233.1,217.05,65,-1043.25,81.14,-1124.39,Flip,2026-04
20260409,CE,23850,2026-04-09 15:03:00.218000+05:30,2026-04-09 15:04:35.292000+05:30,170.15,160.6,65,-620.75,72.24,-692.99,Flip,2026-04
20260409,PE,23850,2026-04-09 12:47:00.476000+05:30,2026-04-09 12:54:33.342000+05:30,204.35,203.05,65,-84.5,78.55,-163.05,Flip,2026-04
20260410,CE,23900,2026-04-10 12:25:00.730000+05:30,2026-04-10 12:27:40.186000+05:30,222.75,214.2,65,-555.75,80.48,-636.23,Flip,2026-04
20260410,CE,23900,2026-04-10 15:05:01.099000+05:30,2026-04-10 15:15:44.217000+05:30,223.45,229.95,65,422.5,82.47,340.03,Flip,2026-04
20260410,PE,23900,2026-04-10 14:16:00.588000+05:30,2026-04-10 14:22:00.909000+05:30,109.0,95.45,65,-880.75,62.31,-943.06,Flip,2026-04
