date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260316,"(-1,+0)  w=100",100,-1,0,54100,54000,54100,2026-03-16 13:31:00+05:30,2026-03-16 13:34:00+05:30,3,30,1082.0,1026.15,1222.0,1245.05,1075.5,1024.4,1224.35,1270.8,78.9,97.55,-21.1,-2.45,559.5,515.51,43.99,Revert
20260317,"(-1,+0)  w=100",100,-1,0,54300,54200,54300,2026-03-17 13:54:00+05:30,2026-03-17 14:04:00+05:30,10,30,1268.25,1215.85,763.9,784.1,1312.25,1246.85,731.15,764.4,72.6,98.65,-27.4,-1.35,781.5,477.12,304.38,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 12:20:00+05:30,2026-03-20 12:23:00+05:30,3,30,737.3,687.45,1192.1,1264.3,703.2,660.85,1232.4,1287.1,122.05,97.05,22.05,-2.95,750.0,465.64,284.36,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 12:47:00+05:30,2026-03-20 12:48:00+05:30,1,30,794.05,743.75,1112.75,1193.6,794.05,739.3,1128.0,1170.65,131.15,97.4,31.15,-2.6,1012.5,462.68,549.82,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 12:59:00+05:30,2026-03-20 13:06:00+05:30,7,30,770.1,722.05,1135.25,1164.3,829.2,778.6,1043.65,1090.85,77.1,97.8,-22.9,-2.2,621.0,457.33,163.67,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 13:48:00+05:30,2026-03-20 13:55:00+05:30,7,30,733.0,685.0,1163.6,1188.7,757.95,711.7,1130.8,1184.05,73.1,99.5,-26.9,-0.5,792.0,458.2,333.8,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 14:06:00+05:30,2026-03-20 14:07:00+05:30,1,30,766.1,717.0,1128.7,1158.55,755.2,705.45,1135.7,1185.3,78.95,99.35,-21.05,-0.65,612.0,457.97,154.03,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 14:10:00+05:30,2026-03-20 14:11:00+05:30,1,30,743.0,694.25,1144.45,1170.05,756.15,704.9,1124.0,1170.0,74.35,97.25,-25.65,-2.75,687.0,456.41,230.59,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 14:12:00+05:30,2026-03-20 14:16:00+05:30,4,30,734.05,690.65,1148.45,1170.0,714.45,664.35,1188.35,1238.8,64.95,100.55,-35.05,0.55,1068.0,458.2,609.8,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 14:25:00+05:30,2026-03-20 14:29:00+05:30,4,30,641.1,597.1,1274.8,1309.5,645.95,599.0,1290.0,1343.25,78.7,100.2,-21.3,0.2,645.0,463.28,181.72,Revert
